1	CACM-2950	0.100963601179
1	CACM-1046	0.100909577073
1	CACM-3012	0.100483594908
1	CACM-2947	0.100149030852
1	CACM-1195	0.0993276758487
1	CACM-3069	0.0984866900489
1	CACM-0294	0.0984591630062
1	CACM-0197	0.0984591630062
1	CACM-1482	0.0982947989982
1	CACM-2500	0.098116206026
1	CACM-0202	0.0981005436163
1	CACM-1226	0.0969676544964
1	CACM-3112	0.0956265311346
1	CACM-3087	0.095334172394
1	CACM-1753	0.0950548718707
1	CACM-2398	0.0940734131376
1	CACM-2522	0.0939880810382
1	CACM-0414	0.0939248254833
1	CACM-2358	0.0937826122816
1	CACM-1542	0.0937747847557
1	CACM-0275	0.0929728629022
1	CACM-1106	0.0921428457066
1	CACM-1247	0.0918989133532
1	CACM-0585	0.0914596709636
1	CACM-0069	0.0913890804674
1	CACM-1647	0.0912735727289
1	CACM-0866	0.0905080935677
2	CACM-3078	0.0930908542064
2	CACM-2434	0.084884674854
2	CACM-2863	0.0639779625736
2	CACM-1046	0.0590787631397
2	CACM-0597	0.0587359034172
2	CACM-1519	0.0528505777964
2	CACM-1183	0.0524309278539
2	CACM-2194	0.0518634918574
2	CACM-1264	0.0438917386928
2	CACM-2439	0.042962021019
2	CACM-1259	0.0425268459387
2	CACM-3202	0.0424163248251
2	CACM-1014	0.0421656024859
2	CACM-1977	0.0411293276385
2	CACM-1867	0.0386720545262
2	CACM-0242	0.0385034497821
2	CACM-0531	0.0372881643606
2	CACM-1488	0.0371638973477
2	CACM-3171	0.0366470526875
2	CACM-0282	0.036250884131
2	CACM-2714	0.0362385469115
2	CACM-3129	0.0362324718302
2	CACM-1625	0.0360934932471
2	CACM-0435	0.0354749859194
2	CACM-3144	0.03544236927
2	CACM-1593	0.0353712644364
2	CACM-1397	0.035319523639
2	CACM-1553	0.0350906957369
2	CACM-1309	0.0348158142788
2	CACM-1214	0.0347727888501
2	CACM-0492	0.0345162397032
2	CACM-1272	0.0344081061467
2	CACM-1379	0.034030072784
2	CACM-1623	0.0339538646619
2	CACM-1975	0.033200817394
2	CACM-1154	0.0330153672684
2	CACM-1877	0.0329154977159
2	CACM-1010	0.0321006740654
2	CACM-2852	0.0319835658021
2	CACM-1464	0.0310874126861
2	CACM-1523	0.0307016589275
2	CACM-1305	0.0306122404812
2	CACM-1486	0.0305735437465
2	CACM-3034	0.0305720150058
2	CACM-1846	0.0303503421828
2	CACM-3138	0.0302517345074
2	CACM-1168	0.030173840577
2	CACM-0670	0.0292595530899
2	CACM-2215	0.0290083929226
2	CACM-1215	0.0284769465885
2	CACM-1200	0.0284129310201
2	CACM-0028	0.0281195120324
2	CACM-1470	0.0279430366253
2	CACM-0847	0.0277038146289
2	CACM-0616	0.0272407904449
2	CACM-2519	0.0272116606614
2	CACM-2572	0.0271500338191
2	CACM-1387	0.0270977165545
2	CACM-1391	0.0270383944064
2	CACM-1498	0.0269379803506
2	CACM-3080	0.0267102941481
2	CACM-1345	0.0264809243308
2	CACM-0397	0.0264050364628
2	CACM-2786	0.0263016982456
2	CACM-2451	0.0262781317365
2	CACM-1152	0.0261538816893
2	CACM-3201	0.0259271755295
2	CACM-1564	0.0257245436501
2	CACM-2177	0.0257228086936
2	CACM-2899	0.0256645556974
2	CACM-2002	0.0256329835044
2	CACM-1527	0.025580219211
2	CACM-1223	0.0255167688323
2	CACM-1652	0.0251241312564
2	CACM-2253	0.024747963768
2	CACM-0617	0.0246553375691
2	CACM-0971	0.0244205221746
2	CACM-2645	0.0243012682873
2	CACM-1674	0.0242580695626
2	CACM-1542	0.0242102318037
2	CACM-1468	0.0240701133773
2	CACM-1307	0.0238929562493
2	CACM-2368	0.0237659016616
2	CACM-1630	0.0237527940994
2	CACM-1549	0.023695737552
2	CACM-1462	0.0235443208628
2	CACM-1427	0.023470436064
2	CACM-0944	0.0234437058526
2	CACM-3110	0.0234278754998
2	CACM-1216	0.0234148492112
2	CACM-1315	0.0232621727978
2	CACM-2980	0.0232201905046
2	CACM-2939	0.0231502187225
2	CACM-1243	0.0230838993131
2	CACM-1868	0.0229565852877
2	CACM-2317	0.0229241464916
2	CACM-1145	0.0228618978213
2	CACM-2771	0.0227903804989
2	CACM-1469	0.022556273653
2	CACM-3056	0.0225202643914
